year,quarter,country_state_level,location,registeredUsers,app_opens
2024,2,state,uttar-pradesh,348114,32640153
2024,2,state,uttar-pradesh,1004139,24987202
2024,2,state,uttar-pradesh,639622,25477939
2024,2,state,uttar-pradesh,855641,4432794
2024,2,state,uttar-pradesh,3364054,19815259
2024,3,state,uttar-pradesh,383395,11374941
2024,3,state,uttar-pradesh,546683,31511468
2024,3,state,uttar-pradesh,386088,10624378
2024,3,state,uttar-pradesh,588265,33426079
2024,3,state,uttar-pradesh,2099245,40637308
2024,3,state,uttar-pradesh,1411491,35229003
2024,3,state,uttar-pradesh,257240,68735994
2024,3,state,uttar-pradesh,3565800,27711636
2024,3,state,uttar-pradesh,491163,8692904
2024,3,state,uttar-pradesh,733342,74018882
2024,3,state,uttar-pradesh,1121274,19525592
2024,3,state,uttar-pradesh,988000,38910414
2024,3,state,uttar-pradesh,711551,32064471
2024,3,state,uttar-pradesh,976297,57612990
2024,3,state,uttar-pradesh,583487,86403355
2024,3,state,uttar-pradesh,669846,51658200
2024,3,state,uttar-pradesh,510356,77026176
2024,3,state,uttar-pradesh,614362,25381119
2024,3,state,uttar-pradesh,899921,14555136
2024,3,state,uttar-pradesh,170483,33634911
2024,3,state,uttar-pradesh,392401,18478567
2024,3,state,uttar-pradesh,2027531,5001518
2024,3,state,uttar-pradesh,637030,6618303
2024,3,state,uttar-pradesh,462346,21860802
2024,3,state,uttar-pradesh,692465,18514620
2024,3,state,uttar-pradesh,513344,13658254
2024,3,state,uttar-pradesh,495308,16694753
2024,3,state,uttar-pradesh,586694,27264024
2024,3,state,uttar-pradesh,371190,87365454
2024,3,state,uttar-pradesh,956137,79992549
2024,3,state,uttar-pradesh,746121,56556089
2024,3,state,uttar-pradesh,376656,40452439
2024,3,state,uttar-pradesh,581328,40553598
2024,3,state,uttar-pradesh,490562,56651864
2024,3,state,uttar-pradesh,562330,14691832
2024,3,state,uttar-pradesh,398195,41242357
2024,3,state,uttar-pradesh,1161206,2361400
2024,3,state,uttar-pradesh,278599,17514374
2024,3,state,uttar-pradesh,589903,7074830
2024,3,state,uttar-pradesh,297923,62128815
2024,3,state,uttar-pradesh,1591722,34056080
2024,3,state,uttar-pradesh,1322736,35066736
2024,3,state,uttar-pradesh,212604,33812310
2024,3,state,uttar-pradesh,383108,77118495
2024,3,state,uttar-pradesh,604915,862468
2024,3,state,uttar-pradesh,635393,41300957
2024,3,state,uttar-pradesh,4449683,37525701
2024,3,state,uttar-pradesh,1167058,40964720
2024,3,state,uttar-pradesh,403343,5831849
2024,3,state,uttar-pradesh,1031784,80027681
2024,3,state,uttar-pradesh,709484,19863135
2024,3,state,uttar-pradesh,900467,58198545
2024,3,state,uttar-pradesh,462441,18358615
2024,3,state,uttar-pradesh,592743,32777229
2024,3,state,uttar-pradesh,386048,1176514
2024,3,state,uttar-pradesh,740481,29904957
2024,3,state,uttar-pradesh,702593,11878170
2024,3,state,uttar-pradesh,1298106,88600485
2024,3,state,uttar-pradesh,1513919,40690700
2024,3,state,uttar-pradesh,925901,35043034
2024,3,state,uttar-pradesh,595556,2949599
2024,3,state,uttar-pradesh,2103223,21717317
2024,3,state,uttar-pradesh,491027,34503929
2024,3,state,uttar-pradesh,892015,11475871
2024,3,state,uttar-pradesh,1685478,13062722
2024,3,state,uttar-pradesh,617666,47323513
2024,3,state,uttar-pradesh,2284614,37246826
2024,3,state,uttar-pradesh,564388,112429513
2024,3,state,uttar-pradesh,975182,16928710
2024,3,state,uttar-pradesh,526701,7039076
2024,3,state,uttar-pradesh,473277,10148820
2024,3,state,uttar-pradesh,1182831,8084521
2024,3,state,uttar-pradesh,754277,26779787
2024,3,state,uttar-pradesh,918846,6295534
2024,3,state,uttar-pradesh,3496832,19906666
2024,4,state,uttar-pradesh,401383,28967921
2024,4,state,uttar-pradesh,573734,58022763
2024,4,state,uttar-pradesh,403262,32134752
2024,4,state,uttar-pradesh,610788,53706429
2024,4,state,uttar-pradesh,2169076,129412536
2024,4,state,uttar-pradesh,1459065,98063328
2024,4,state,uttar-pradesh,268585,25021085
2024,4,state,uttar-pradesh,3675410,196840939
2024,4,state,uttar-pradesh,508170,38019844
2024,4,state,uttar-pradesh,764501,79685767
2024,4,state,uttar-pradesh,1159212,87623473
2024,4,state,uttar-pradesh,1036932,71736583
2024,4,state,uttar-pradesh,740909,61448838
2024,4,state,uttar-pradesh,1008722,72731858
2024,4,state,uttar-pradesh,609197,50452626
2024,4,state,uttar-pradesh,698531,81631708
2024,4,state,uttar-pradesh,532749,39087045
2024,4,state,uttar-pradesh,637469,54647922
2024,4,state,uttar-pradesh,947218,70812448
2024,4,state,uttar-pradesh,178166,21363480
2024,4,state,uttar-pradesh,409863,35603744
2024,4,state,uttar-pradesh,2093895,110858871
2024,4,state,uttar-pradesh,667069,52729487
2024,4,state,uttar-pradesh,476404,36125832
2024,4,state,uttar-pradesh,723601,55843980
2024,4,state,uttar-pradesh,534414,37714665
2024,4,state,uttar-pradesh,515653,38995408
2024,4,state,uttar-pradesh,611517,54524757
2024,4,state,uttar-pradesh,386960,32046089
2024,4,state,uttar-pradesh,993236,71481540
2024,4,state,uttar-pradesh,780206,82502447
2024,4,state,uttar-pradesh,394315,45526756
2024,4,state,uttar-pradesh,602698,46443395
2024,4,state,uttar-pradesh,508735,46567505
2024,4,state,uttar-pradesh,586915,42177906
2024,4,state,uttar-pradesh,415414,36426239
2024,4,state,uttar-pradesh,1213064,91647690
2024,4,state,uttar-pradesh,290958,57169279
2024,4,state,uttar-pradesh,608216,38268345
2024,4,state,uttar-pradesh,310726,24737947
2024,4,state,uttar-pradesh,1641966,95635086
2024,4,state,uttar-pradesh,1366567,91122931
2024,4,state,uttar-pradesh,221572,21507504
2024,4,state,uttar-pradesh,398380,29983768
2024,4,state,uttar-pradesh,634057,41667191
2024,4,state,uttar-pradesh,657961,51494896
2024,4,state,uttar-pradesh,4577065,258716974
2024,4,state,uttar-pradesh,1204009,86329768
2024,4,state,uttar-pradesh,422924,37078271
2024,4,state,uttar-pradesh,1075799,84514912
2024,4,state,uttar-pradesh,742233,69255382
2024,4,state,uttar-pradesh,933942,52104902
2024,4,state,uttar-pradesh,475998,34099103
2024,4,state,uttar-pradesh,615857,51026380
2024,4,state,uttar-pradesh,401498,30510514
2024,4,state,uttar-pradesh,770994,56887441
2024,4,state,uttar-pradesh,734976,59054230
2024,4,state,uttar-pradesh,1339653,97971868
2024,4,state,uttar-pradesh,1565625,114140512
2024,4,state,uttar-pradesh,963435,76919839
2024,4,state,uttar-pradesh,622372,44431026
2024,4,state,uttar-pradesh,2177829,147733362
2024,4,state,uttar-pradesh,513004,46740255
2024,4,state,uttar-pradesh,926008,67173942
2024,4,state,uttar-pradesh,1752309,115046642
2024,4,state,uttar-pradesh,643482,54829426
2024,4,state,uttar-pradesh,2366419,141390407
2024,4,state,uttar-pradesh,585370,43705970
2024,4,state,uttar-pradesh,1021264,73414129
2024,4,state,uttar-pradesh,549083,40253050
2024,4,state,uttar-pradesh,493935,37384855
2024,4,state,uttar-pradesh,1238272,93240967
2024,4,state,uttar-pradesh,784329,50587637
2024,4,state,uttar-pradesh,963840,100396304
2024,4,state,uttar-pradesh,3585148,195748270
2018,1,state,uttarakhand,100236,0
2018,1,state,uttarakhand,104823,0
2018,1,state,uttarakhand,11367,0
2018,1,state,uttarakhand,8836,0
2018,1,state,uttarakhand,4263,0
2018,1,state,uttarakhand,20425,0
2018,1,state,uttarakhand,4231,0
2018,1,state,uttarakhand,5442,0
2018,1,state,uttarakhand,49083,0
2018,1,state,uttarakhand,147998,0
2018,1,state,uttarakhand,7493,0
2018,1,state,uttarakhand,5816,0
2018,1,state,uttarakhand,13030,0
2018,2,state,uttarakhand,132549,0
2018,2,state,uttarakhand,140718,0
2018,2,state,uttarakhand,15473,0
2018,2,state,uttarakhand,12486,0
2018,2,state,uttarakhand,6028,0
2018,2,state,uttarakhand,28153,0
2018,2,state,uttarakhand,5915,0
2018,2,state,uttarakhand,7632,0
2018,2,state,uttarakhand,65142,0
2018,2,state,uttarakhand,198296,0
2018,2,state,uttarakhand,10502,0
2018,2,state,uttarakhand,8227,0
2018,2,state,uttarakhand,18021,0
2018,3,state,uttarakhand,162754,0
2018,3,state,uttarakhand,174526,0
2018,3,state,uttarakhand,20152,0
2018,3,state,uttarakhand,16483,0
2018,3,state,uttarakhand,7979,0
2018,3,state,uttarakhand,36059,0
2018,3,state,uttarakhand,7784,0
2018,3,state,uttarakhand,9982,0
2018,3,state,uttarakhand,79936,0
2018,3,state,uttarakhand,246477,0
2018,3,state,uttarakhand,14112,0
2018,3,state,uttarakhand,10793,0
2018,3,state,uttarakhand,23575,0
2018,4,state,uttarakhand,200079,0
2018,4,state,uttarakhand,217634,0
2018,4,state,uttarakhand,26282,0
2018,4,state,uttarakhand,21378,0
2018,4,state,uttarakhand,10229,0
2018,4,state,uttarakhand,45898,0
2018,4,state,uttarakhand,9800,0
2018,4,state,uttarakhand,12649,0
2018,4,state,uttarakhand,98591,0
2018,4,state,uttarakhand,306969,0
2018,4,state,uttarakhand,18391,0
2018,4,state,uttarakhand,14114,0
2018,4,state,uttarakhand,30089,0
2019,1,state,uttarakhand,238514,0
2019,1,state,uttarakhand,262411,0
2019,1,state,uttarakhand,33092,0
2019,1,state,uttarakhand,26621,0
2019,1,state,uttarakhand,12967,0
2019,1,state,uttarakhand,56173,0
2019,1,state,uttarakhand,12260,0
2019,1,state,uttarakhand,15679,0
2019,1,state,uttarakhand,118824,0
2019,1,state,uttarakhand,369578,0
2019,1,state,uttarakhand,23274,0
2019,1,state,uttarakhand,17873,0
2019,1,state,uttarakhand,37689,0
2019,2,state,uttarakhand,266958,1445656
2019,2,state,uttarakhand,299436,1709877
2019,2,state,uttarakhand,39593,192173
2019,2,state,uttarakhand,32308,148023
2019,2,state,uttarakhand,15761,98011
2019,2,state,uttarakhand,65607,322540
2019,2,state,uttarakhand,15082,57914
2019,2,state,uttarakhand,18443,75783
2019,2,state,uttarakhand,137114,606173
2019,2,state,uttarakhand,428353,2311421
2019,2,state,uttarakhand,28063,142260
2019,2,state,uttarakhand,21969,107364
2019,2,state,uttarakhand,45652,237084
2019,3,state,uttarakhand,292858,4445854
2019,3,state,uttarakhand,334619,5961468
2019,3,state,uttarakhand,44182,483290
2019,3,state,uttarakhand,36353,424940
2019,3,state,uttarakhand,18065,238590
2019,3,state,uttarakhand,73363,882928
2019,3,state,uttarakhand,16943,159321
2019,3,state,uttarakhand,20481,236496
2019,3,state,uttarakhand,153561,1918096
2019,3,state,uttarakhand,486157,8514501
2019,3,state,uttarakhand,32036,404145
2019,3,state,uttarakhand,25151,331612
2019,3,state,uttarakhand,52090,659747
2019,4,state,uttarakhand,319839,5095900
2019,4,state,uttarakhand,368737,6710304
2019,4,state,uttarakhand,49664,617545
2019,4,state,uttarakhand,40980,492315
2019,4,state,uttarakhand,20470,266933
2019,4,state,uttarakhand,81489,1047368
2019,4,state,uttarakhand,19160,187978
2019,4,state,uttarakhand,22957,268152
2019,4,state,uttarakhand,169212,2238913
2019,4,state,uttarakhand,537026,10294347
2019,4,state,uttarakhand,35948,451166
2019,4,state,uttarakhand,28653,386533
2019,4,state,uttarakhand,58542,796413
2020,1,state,uttarakhand,351112,5680060
2020,1,state,uttarakhand,408768,7742684
2020,1,state,uttarakhand,55964,654844
2020,1,state,uttarakhand,46554,578620
2020,1,state,uttarakhand,23316,313705
2020,1,state,uttarakhand,90270,1126535
2020,1,state,uttarakhand,21756,240952
2020,1,state,uttarakhand,25824,318138
2020,1,state,uttarakhand,186948,2555070
2020,1,state,uttarakhand,593420,11517755
2020,1,state,uttarakhand,40668,535854
2020,1,state,uttarakhand,32713,466273
2020,1,state,uttarakhand,66293,900775
2020,2,state,uttarakhand,383547,5359520
2020,2,state,uttarakhand,448939,7034053
2020,2,state,uttarakhand,64523,1046539
2020,2,state,uttarakhand,53375,800362
2020,2,state,uttarakhand,26968,444634
2020,2,state,uttarakhand,101276,1372488
2020,2,state,uttarakhand,25163,374922
2020,2,state,uttarakhand,29540,455707
2020,2,state,uttarakhand,206076,2619859
2020,2,state,uttarakhand,649026,9008962
2020,2,state,uttarakhand,46467,720942
2020,2,state,uttarakhand,37671,652111
2020,2,state,uttarakhand,75996,1184694
2020,3,state,uttarakhand,418390,6671041
2020,3,state,uttarakhand,491252,8936480
2020,3,state,uttarakhand,72829,1336245
2020,3,state,uttarakhand,60279,1010673
2020,3,state,uttarakhand,30389,547787
2020,3,state,uttarakhand,112287,1825649
2020,3,state,uttarakhand,28329,461430
2020,3,state,uttarakhand,33279,555158
2020,3,state,uttarakhand,227497,3413516
2020,3,state,uttarakhand,711303,12440947
2020,3,state,uttarakhand,52184,906265
2020,3,state,uttarakhand,42144,749397
2020,3,state,uttarakhand,85276,1522760
2020,4,state,uttarakhand,456356,8491091
2020,4,state,uttarakhand,537058,11230717
2020,4,state,uttarakhand,81020,1556788
2020,4,state,uttarakhand,67024,1215000
2020,4,state,uttarakhand,33576,700549
2020,4,state,uttarakhand,123892,2298463
2020,4,state,uttarakhand,31803,578048
2020,4,state,uttarakhand,36726,646822
2020,4,state,uttarakhand,249856,4658284
2020,4,state,uttarakhand,779564,17251110
2020,4,state,uttarakhand,58039,1139012
2020,4,state,uttarakhand,46810,895893
2020,4,state,uttarakhand,94520,1903111
2021,1,state,uttarakhand,492646,9428732
2021,1,state,uttarakhand,580532,13357801
2021,1,state,uttarakhand,87354,1315830
2021,1,state,uttarakhand,72579,1110149
2021,1,state,uttarakhand,36234,579475
2021,1,state,uttarakhand,133484,2364521
2021,1,state,uttarakhand,34317,507210
2021,1,state,uttarakhand,39747,598839
2021,1,state,uttarakhand,269308,5003855
2021,1,state,uttarakhand,840361,21152787
2021,1,state,uttarakhand,62779,1060621
2021,1,state,uttarakhand,50696,877255
2021,1,state,uttarakhand,102085,1925185
2021,2,state,uttarakhand,528392,8809699
2021,2,state,uttarakhand,622292,11391535
2021,2,state,uttarakhand,94196,6054321
2021,2,state,uttarakhand,78079,3600450
2021,2,state,uttarakhand,39076,1847004
2021,2,state,uttarakhand,143460,7332076
2021,2,state,uttarakhand,36947,2273384
2021,2,state,uttarakhand,42748,2436509
2021,2,state,uttarakhand,288162,6729824
2021,2,state,uttarakhand,898504,15857272
2021,2,state,uttarakhand,67712,3678939
2021,2,state,uttarakhand,54582,2940062
2021,2,state,uttarakhand,109890,5428961
2021,3,state,uttarakhand,568881,11164838
2021,3,state,uttarakhand,669249,14435498
2021,3,state,uttarakhand,102118,5454284
2021,3,state,uttarakhand,84476,3786013
2021,3,state,uttarakhand,42317,1937591
2021,3,state,uttarakhand,155054,7889492
2021,3,state,uttarakhand,40083,2160085
2021,3,state,uttarakhand,46279,2383548
2021,3,state,uttarakhand,309820,8514293
2021,3,state,uttarakhand,963594,20465729
2021,3,state,uttarakhand,73432,4144214
2021,3,state,uttarakhand,59174,3114485
2021,3,state,uttarakhand,119032,5436460
2021,4,state,uttarakhand,609138,19017549
2021,4,state,uttarakhand,716044,24859412
2021,4,state,uttarakhand,109803,2758732
2021,4,state,uttarakhand,90791,2356602
2021,4,state,uttarakhand,45433,1457596
2021,4,state,uttarakhand,166482,4803777
2021,4,state,uttarakhand,43111,1060682
2021,4,state,uttarakhand,49852,1314376
2021,4,state,uttarakhand,330999,9395358
2021,4,state,uttarakhand,1028085,36320772
2021,4,state,uttarakhand,78848,2262358
2021,4,state,uttarakhand,63536,1756540
2021,4,state,uttarakhand,127893,3564600
2022,1,state,uttarakhand,647495,9927344
2022,1,state,uttarakhand,760173,11480579
2022,1,state,uttarakhand,117262,9511833
2022,1,state,uttarakhand,96837,8077163
2022,1,state,uttarakhand,48532,4083418
2022,1,state,uttarakhand,177248,14052401
2022,1,state,uttarakhand,45938,4803646
2022,1,state,uttarakhand,53166,4736664
2022,1,state,uttarakhand,351226,10583932
2022,1,state,uttarakhand,1088710,14847429
2022,1,state,uttarakhand,84165,7610104
2022,1,state,uttarakhand,67713,6453267
2022,1,state,uttarakhand,136364,9056602
2022,2,state,uttarakhand,683908,10878935
2022,2,state,uttarakhand,802321,14364808
2022,2,state,uttarakhand,123856,13515133
2022,2,state,uttarakhand,102347,11981429
2022,2,state,uttarakhand,51404,8217503
2022,2,state,uttarakhand,187078,18536724
2022,2,state,uttarakhand,48546,6282507
2022,2,state,uttarakhand,56221,7883171
2022,2,state,uttarakhand,370360,13596899
2022,2,state,uttarakhand,1146386,16173449
2022,2,state,uttarakhand,88939,12278609
2022,2,state,uttarakhand,71641,10153252
2022,2,state,uttarakhand,144049,12603266
2022,3,state,uttarakhand,722008,11034214
2022,3,state,uttarakhand,846066,13296725
2022,3,state,uttarakhand,129898,13737811
2022,3,state,uttarakhand,107498,11128867
2022,3,state,uttarakhand,54045,9532300
2022,3,state,uttarakhand,196481,17689225
2022,3,state,uttarakhand,50935,5439174
2022,3,state,uttarakhand,59167,6956304
2022,3,state,uttarakhand,389791,13701523
2022,3,state,uttarakhand,1205785,14982533
2022,3,state,uttarakhand,93488,12542308
2022,3,state,uttarakhand,75369,10508319
2022,3,state,uttarakhand,151445,12254547
2022,4,state,uttarakhand,757652,28964603
2022,4,state,uttarakhand,887967,36677900
2022,4,state,uttarakhand,134730,4394432
2022,4,state,uttarakhand,111983,4001763
2022,4,state,uttarakhand,56195,2453365
2022,4,state,uttarakhand,204585,6799314
2022,4,state,uttarakhand,52992,1677425
2022,4,state,uttarakhand,61714,2268699
2022,4,state,uttarakhand,407806,13801569
2022,4,state,uttarakhand,1262999,47580766
2022,4,state,uttarakhand,97308,4043138
2022,4,state,uttarakhand,78484,2847190
2022,4,state,uttarakhand,157634,5175383
2023,1,state,uttarakhand,792853,14358663
2023,1,state,uttarakhand,928785,17263483
2023,1,state,uttarakhand,140885,16003317
2023,1,state,uttarakhand,117070,15023589
2023,1,state,uttarakhand,58721,6295493
2023,1,state,uttarakhand,213655,23415690
2023,1,state,uttarakhand,55410,7332605
2023,1,state,uttarakhand,64508,7722774
2023,1,state,uttarakhand,425816,17152701
2023,1,state,uttarakhand,1318049,17522945
2023,1,state,uttarakhand,101718,12728941
2023,1,state,uttarakhand,82107,11191622
2023,1,state,uttarakhand,164792,15726870
2023,2,state,uttarakhand,825744,15713733
2023,2,state,uttarakhand,965635,22816627
2023,2,state,uttarakhand,147376,19821138
2023,2,state,uttarakhand,122297,19706360
2023,2,state,uttarakhand,61372,17737304
2023,2,state,uttarakhand,222967,27183718
2023,2,state,uttarakhand,58030,9339297
2023,2,state,uttarakhand,67455,10612368
2023,2,state,uttarakhand,442626,21668943
2023,2,state,uttarakhand,1367275,21310007
2023,2,state,uttarakhand,106415,21521260
2023,2,state,uttarakhand,85915,17921095
2023,2,state,uttarakhand,172215,15452443
2023,3,state,uttarakhand,858970,19041457
2023,3,state,uttarakhand,1003648,18036939
2023,3,state,uttarakhand,153779,16875585
2023,3,state,uttarakhand,127530,16504202
2023,3,state,uttarakhand,63945,14470174
2023,3,state,uttarakhand,232186,20843192
2023,3,state,uttarakhand,60503,8723376
2023,3,state,uttarakhand,70373,9062821
2023,3,state,uttarakhand,460046,19575822
2023,3,state,uttarakhand,1419173,23285003
2023,3,state,uttarakhand,110883,16157702
2023,3,state,uttarakhand,89519,16770800
2023,3,state,uttarakhand,179437,17993095
2023,4,state,uttarakhand,890334,57654722
2023,4,state,uttarakhand,1039146,62230894
2023,4,state,uttarakhand,159623,7922062
2023,4,state,uttarakhand,132323,8513224
2023,4,state,uttarakhand,66304,5208225
2023,4,state,uttarakhand,240922,13932490
2023,4,state,uttarakhand,62927,3219008
2023,4,state,uttarakhand,73193,3178843
2023,4,state,uttarakhand,476343,28310893
2023,4,state,uttarakhand,1466612,75995634
2023,4,state,uttarakhand,115112,6898292
2023,4,state,uttarakhand,92982,5715790
2023,4,state,uttarakhand,186005,8690220
2024,1,state,uttarakhand,926596,35634255
2024,1,state,uttarakhand,1079967,22537385
2024,1,state,uttarakhand,166660,24825590
2024,1,state,uttarakhand,138218,25156924
2024,1,state,uttarakhand,69176,8589411
2024,1,state,uttarakhand,251419,24958805
2024,1,state,uttarakhand,65847,9608889
2024,1,state,uttarakhand,76540,12143827
2024,1,state,uttarakhand,495055,23443904
2024,1,state,uttarakhand,1521402,21535874
2024,1,state,uttarakhand,120266,26371050
2024,1,state,uttarakhand,97077,14865923
2024,1,state,uttarakhand,194028,15140912
2024,2,state,uttarakhand,961363,35375499
2024,2,state,uttarakhand,1120174,26608854
2024,2,state,uttarakhand,173316,32864240
2024,2,state,uttarakhand,143506,25912303
2024,2,state,uttarakhand,71901,18369566
2024,2,state,uttarakhand,260947,25273313
2024,2,state,uttarakhand,68366,8606339
2024,2,state,uttarakhand,79459,12625203
2024,2,state,uttarakhand,513541,29943244
2024,2,state,uttarakhand,1575668,33668827
2024,2,state,uttarakhand,124901,26548485
2024,2,state,uttarakhand,100761,14337141
2024,2,state,uttarakhand,201389,19799826
2024,3,state,uttarakhand,992828,20536670
2024,3,state,uttarakhand,1214585,48256722
2024,3,state,uttarakhand,143267,37008554
2024,3,state,uttarakhand,134196,32051033
2024,3,state,uttarakhand,82103,7714932
2024,3,state,uttarakhand,216628,88393957
2024,3,state,uttarakhand,58164,14074019
2024,3,state,uttarakhand,76009,11783186
2024,3,state,uttarakhand,517594,43742829
2024,3,state,uttarakhand,1587955,30272536
2024,3,state,uttarakhand,116505,38116420
2024,3,state,uttarakhand,94223,13721936
2024,3,state,uttarakhand,189713,29140948
2024,4,state,uttarakhand,1023155,68492271
2024,4,state,uttarakhand,1248271,82398846
2024,4,state,uttarakhand,147939,7193112
2024,4,state,uttarakhand,138569,7673646
2024,4,state,uttarakhand,82472,3702207
2024,4,state,uttarakhand,222404,27266072
2024,4,state,uttarakhand,60132,3798723
2024,4,state,uttarakhand,78056,4325531
2024,4,state,uttarakhand,532824,30253971
2024,4,state,uttarakhand,1632341,98092390
2024,4,state,uttarakhand,118782,6158137
2024,4,state,uttarakhand,96095,5043755
2024,4,state,uttarakhand,194882,9809406
2018,1,state,west-bengal,142473,0
2018,1,state,west-bengal,119528,0
2018,1,state,west-bengal,50400,0
2018,1,state,west-bengal,3090,0
2018,1,state,west-bengal,187824,0
2018,1,state,west-bengal,127203,0
2018,1,state,west-bengal,36948,0
2018,1,state,west-bengal,31035,0
2018,1,state,west-bengal,73427,0
2018,1,state,west-bengal,396980,0
2018,1,state,west-bengal,110008,0
2018,1,state,west-bengal,18243,0
2018,1,state,west-bengal,136589,0
2018,1,state,west-bengal,148033,0
2018,1,state,west-bengal,306503,0
2018,1,state,west-bengal,41690,0
2018,1,state,west-bengal,22238,0
2018,1,state,west-bengal,139310,0
2018,1,state,west-bengal,136396,0
2018,1,state,west-bengal,94598,0
2018,1,state,west-bengal,131380,0
2018,1,state,west-bengal,99061,0
2018,1,state,west-bengal,51832,0
2018,2,state,west-bengal,214056,0
2018,2,state,west-bengal,181944,0
2018,2,state,west-bengal,75017,0
2018,2,state,west-bengal,4536,0
2018,2,state,west-bengal,276931,0
2018,2,state,west-bengal,185542,0
2018,2,state,west-bengal,56953,0
2018,2,state,west-bengal,45702,0
2018,2,state,west-bengal,106372,0
2018,2,state,west-bengal,572438,0
2018,2,state,west-bengal,166700,0
2018,2,state,west-bengal,27960,0
2018,2,state,west-bengal,198699,0
2018,2,state,west-bengal,221090,0
2018,2,state,west-bengal,431481,0
2018,2,state,west-bengal,62711,0
2018,2,state,west-bengal,32196,0
2018,2,state,west-bengal,203750,0
2018,2,state,west-bengal,209683,0
2018,2,state,west-bengal,145905,0
2018,2,state,west-bengal,195830,0
2018,2,state,west-bengal,144144,0
2018,2,state,west-bengal,74155,0
2018,3,state,west-bengal,284988,0
2018,3,state,west-bengal,230690,0
2018,3,state,west-bengal,93951,0
2018,3,state,west-bengal,6258,0
2018,3,state,west-bengal,335935,0
2018,3,state,west-bengal,238405,0
2018,3,state,west-bengal,71362,0
2018,3,state,west-bengal,60422,0
2018,3,state,west-bengal,131658,0
2018,3,state,west-bengal,722572,0
2018,3,state,west-bengal,207830,0
2018,3,state,west-bengal,35579,0
2018,3,state,west-bengal,255445,0
2018,3,state,west-bengal,280640,0
2018,3,state,west-bengal,548600,0
2018,3,state,west-bengal,83390,0
2018,3,state,west-bengal,42522,0
2018,3,state,west-bengal,251021,0
2018,3,state,west-bengal,262694,0
2018,3,state,west-bengal,182144,0
2018,3,state,west-bengal,252759,0
2018,3,state,west-bengal,177439,0
2018,3,state,west-bengal,95436,0
2018,4,state,west-bengal,398349,0
2018,4,state,west-bengal,290805,0
2018,4,state,west-bengal,121918,0
2018,4,state,west-bengal,8428,0
2018,4,state,west-bengal,417114,0
2018,4,state,west-bengal,304068,0
2018,4,state,west-bengal,100721,0
2018,4,state,west-bengal,78152,0
2018,4,state,west-bengal,164599,0
2018,4,state,west-bengal,946634,0
2018,4,state,west-bengal,249721,0
2018,4,state,west-bengal,45172,0
2018,4,state,west-bengal,339192,0
2018,4,state,west-bengal,400360,0
2018,4,state,west-bengal,721653,0
2018,4,state,west-bengal,110801,0
2018,4,state,west-bengal,54157,0
2018,4,state,west-bengal,302594,0
2018,4,state,west-bengal,325690,0
2018,4,state,west-bengal,228310,0
2018,4,state,west-bengal,323889,0
2018,4,state,west-bengal,225768,0
2018,4,state,west-bengal,121183,0
2019,1,state,west-bengal,487180,0
2019,1,state,west-bengal,340321,0
2019,1,state,west-bengal,144521,0
2019,1,state,west-bengal,10477,0
2019,1,state,west-bengal,478812,0
2019,1,state,west-bengal,361979,0
2019,1,state,west-bengal,115269,0
2019,1,state,west-bengal,92118,0
2019,1,state,west-bengal,190392,0
2019,1,state,west-bengal,1130983,0
2019,1,state,west-bengal,288329,0
2019,1,state,west-bengal,53153,0
2019,1,state,west-bengal,410583,0
2019,1,state,west-bengal,480952,0
2019,1,state,west-bengal,868126,0
2019,1,state,west-bengal,131010,0
2019,1,state,west-bengal,64136,0
2019,1,state,west-bengal,349928,0
2019,1,state,west-bengal,385179,0
2019,1,state,west-bengal,265201,0
2019,1,state,west-bengal,389583,0
2019,1,state,west-bengal,266012,0
2019,1,state,west-bengal,145181,0
2019,2,state,west-bengal,579599,3430790
2019,2,state,west-bengal,387428,2138160
2019,2,state,west-bengal,169472,792182
2019,2,state,west-bengal,13066,57126
2019,2,state,west-bengal,548604,2725852
2019,2,state,west-bengal,411877,2375069
2019,2,state,west-bengal,131963,505843
2019,2,state,west-bengal,109309,533784
2019,2,state,west-bengal,212137,946167
2019,2,state,west-bengal,1312362,9040481
2019,2,state,west-bengal,323010,1640080
2019,2,state,west-bengal,59993,303906
2019,2,state,west-bengal,480813,2790524
2019,2,state,west-bengal,557946,3729002
2019,2,state,west-bengal,1014406,6041911
2019,2,state,west-bengal,153650,755753
2019,2,state,west-bengal,76597,365769
2019,2,state,west-bengal,395259,2040604
2019,2,state,west-bengal,447979,2537823
2019,2,state,west-bengal,300617,1478412
2019,2,state,west-bengal,448850,2751511
2019,2,state,west-bengal,305773,1715360
2019,2,state,west-bengal,172085,818092
2019,3,state,west-bengal,659919,11640483
2019,3,state,west-bengal,428350,7257620
2019,3,state,west-bengal,189407,2523533
2019,3,state,west-bengal,15312,183357
2019,3,state,west-bengal,622422,9294082
2019,3,state,west-bengal,455417,8280953
2019,3,state,west-bengal,146051,1806053
2019,3,state,west-bengal,122923,1806874
2019,3,state,west-bengal,230836,3683732
2019,3,state,west-bengal,1478650,33572269
2019,3,state,west-bengal,353058,6715391
2019,3,state,west-bengal,65500,1116758
2019,3,state,west-bengal,540552,9743134
2019,3,state,west-bengal,624518,13191323
2019,3,state,west-bengal,1138965,22126534
2019,3,state,west-bengal,172002,2433275
2019,3,state,west-bengal,85888,1176861
2019,3,state,west-bengal,438438,7691224
